ANIO,MES,BARRIO,USO,ESTRATO,PROMEDIO,INMUEBLES
2018,1,Zona Industrial,Rural,2,10.5,2
2016,1,Chipre,Servicios Especiales,Servicios Especiales,3.33,3
2016,4,El Bosque,Residencial,1,13.01,105
2016,6,Prado,Residencial,4,11.97,32
2017,10,Vereda El Rosario,Rural,3,25.25,20
2016,12,Estambul,Comercial,Comercial,74.87,15
2018,4,Vereda Quiebra de Velez,Rural,3,11,4
2016,12,Velez,Residencial,2,8,1
2016,10,El Bosque,Residencial,2,14.05,22
2017,11,Arrayanes,Residencial,2,11.04,70
2017,1,Aranjuez,Oficial,Oficial,17.73,11
2016,12,Belen,Oficial,Oficial,550,1
2016,5,Estambul,Rural,3,18,9
2017,5,Sinai,Oficial,Oficial,17,2
2016,12,Gonzalez,Residencial,1,12.2,66
2017,1,Milan,Oficial,Oficial,38,1
2016,9,La Florida,Comercial,Comercial,170.25,4
2017,4,Vereda El Guineo,Rural,2,17.2,5
2017,12,Palermo,Servicios Especiales,Servicios Especiales,2.5,6
2016,12,Centenario,Residencial,3,12.91,263
2017,9,Galan,Residencial,1,11,342
2016,8,VillaHermosa - La Playa,Oficial,Oficial,23.25,4
2016,9,CampoHermoso (Univ. Mzles),Residencial,1,13.86,49
2016,6,Vereda La Violeta,Rural,3,13.86,7
2016,4,Vereda La Aurora,Rural,2,12.78,103
2018,2,Jesus de la Buena Esperanza,Residencial,1,12.37,147
2016,4,Alhambra,Residencial,3,7,1
2016,12,Vereda Quiebra de Velez,Residencial,1,3.75,4
2017,9,Vereda Cueva Santa,Rural,3,40,1
2017,6,La Cumbre,Suministro a Constru,Suministro a Constru,0,1
2018,5,Vereda Java,Oficial,Oficial,46,1
2016,5,San Sebastian (I - II Etapa),Oficial,Oficial,5,1
2017,8,Vereda Minitas,Industrial,Industrial,50.33,3
2016,10,CampoHermoso (Univ. Mzles),Servicios Especiales,Servicios Especiales,7,1
2018,3,Vereda Alto del Zarzo,Industrial,Industrial,42.5,2
2016,11,SanCancio,Servicios Especiales,Servicios Especiales,74.5,24
2016,5,La Francia,Residencial,5,6.4,145
2017,4,Los Agustinos,Comercial,Comercial,5.21,57
2016,9,El Trebol,Residencial,1,25.5,2
2017,10,La Sultana,Oficial,Oficial,98.29,7
2016,8,Alhambra,Residencial,4,48,1
2016,2,Vereda Alto Corinto,Oficial,Oficial,25,1
2016,3,Arboleda,Servicios Especiales,Servicios Especiales,91,7
2018,5,El Carmen,Servicios Especiales,Servicios Especiales,17,1
2017,12,Vereda La Trinidad,Suministro a Constru,Suministro a Constru,19.21,19
2017,3,La Toscana,Residencial,3,8.73,179
2016,8,Asis,Residencial,1,9.29,28
2016,12,Asturias,Comercial,Comercial,64.32,28
2018,3,Isabella,Residencial,1,17.5,2
2017,8,Lleras,Servicios Especiales,Servicios Especiales,46.4,5
2017,3,La Estrella,Comercial,Comercial,16.69,140
2016,3,Centenario,Comercial,Comercial,29.46,13
2016,2,La Sultana,Residencial,4,16.25,16
2017,6,Tejares,Residencial,6,13.19,126
2017,9,Vereda La Cabaña,Rural,1,5.27,106
2016,4,Vereda El Arenillo,Rural,3,16.72,46
2016,2,La Francia,Suministro a Constru,Suministro a Constru,8,1
2016,12,Granjas y Viviendas,Residencial,2,9,4
2017,1,Chipre,Oficial,Oficial,18.92,13
2016,9,PaloNegro,Residencial,3,9.16,330
2018,2,San Joaquin,Comercial,Comercial,14.66,82
2017,9,La Asuncion,Residencial,4,23.5,2
2018,6,Milan,Suministro a Constru,Suministro a Constru,73,4
2017,10,Velez,Servicios Especiales,Servicios Especiales,55.5,4
2016,7,Alta Suiza,Residencial,6,7.8,515
2017,3,CampoHermoso (Univ. Mzles),Residencial,1,13.9,49
2018,1,Malteria,Residencial,2,10,1
2016,4,La Asuncion,Oficial,Oficial,24.2,5
2018,1,Vereda Quiebra de Velez,Rural,3,15,4
2018,4,Colombia,Residencial,5,7,1
2016,2,San Jose,Residencial,3,17.47,110
2018,7,Los Alcazares,Suministro a Constru,Suministro a Constru,0.5,2
2016,3,El Campin,Residencial,2,17.4,5
2017,4,Fundadores,Comercial,Comercial,12.05,60
2018,4,Vereda Guacas,Rural,3,11.33,15
2017,6,Tejares,Residencial,4,28.5,2
2017,5,El encuentro,Residencial,1,5.52,21
2017,7,Santa Helena - Conjunto La Estacion,Residencial,5,8.57,189
2017,2,Asturias,Industrial,Industrial,549,1
2016,10,Vereda Minitas,Rural,4,16.5,2
2018,2,El Caribe,Residencial,2,14.03,1571
2016,6,Sierra Morena,Residencial,2,5.43,7
2017,6,Bosques del Norte,Residencial,2,9.69,1627
2016,1,Los Rosales,Residencial,5,10.2,174
2016,1,Vereda Morrogordo,Industrial,Industrial,10.67,3
2016,1,Bosconia,Residencial,1,12.53,34
2016,2,Sacatin,Rural,2,6,1
2016,5,Morrogacho,Rural,1,10.5,2
2017,9,La Cumbre,Servicios Especiales,Servicios Especiales,7,1
2016,3,Vereda La Violeta,Servicios Especiales,Servicios Especiales,33,1
2017,12,La Argentina,Comercial,Comercial,14.5,44
2018,1,Villapilar,Servicios Especiales,Servicios Especiales,24,1
2016,6,Vereda Cuchilla del Salado,Rural,2,11.57,189
2017,5,La Estrella,Oficial,Oficial,137.5,4
2017,9,Versalles,Industrial,Industrial,1337.83,6
2016,2,Guayacanes,Comercial,Comercial,23.25,118
2017,2,La Sultana,Industrial,Industrial,14,1
2017,12,Los Alcazares,Comercial,Comercial,34.54,13
2016,4,Milan,Suministro a Constru,Suministro a Constru,98.5,2
2016,2,MalHabar,Residencial,3,13.17,768
2018,7,Los Alcazares,Residencial,1,13,1
2017,12,Altos de Castilla,Residencial,3,5.5,2
2017,1,Santa Helena - Conjunto La Estacion,Residencial,5,9.34,189
2017,8,Vereda Alto Corinto,Residencial,1,9.43,156
2017,10,CampoAmor,Residencial,3,14.89,1171
2016,9,Villapilar,Residencial,4,8.93,1972
2018,3,La Argentina,Servicios Especiales,Servicios Especiales,6,2
2017,9,Asturias,Residencial,4,13.1,157
2018,6,San Sebastian (I - II Etapa),Residencial,1,11.01,576
2018,6,Vereda La Violeta,Comercial,Comercial,10,2
2017,12,Uribe,Residencial,1,26,1
2016,1,Vereda El Arenillo,Comercial,Comercial,213.33,3
2016,1,Colseguros,Residencial,5,8.33,271
2017,7,Colseguros,Servicios Especiales,Servicios Especiales,12.33,3
2017,3,Vereda Cuchilla de los Santa,Rural,3,15.25,8
2016,3,Vereda Minitas,Servicios Especiales,Servicios Especiales,406,1
2018,3,Vereda Cueva Santa,Rural,4,11,1
2016,5,Asturias,Rural,2,23.17,6
2017,11,Aranjuez,Oficial,Oficial,33.18,11
2016,3,Uribe,Residencial,4,11.79,256
2017,8,Kennedy,Residencial,1,20,3
2017,9,Vereda La Palma,Rural,1,8.32,47
2017,6,VillaHermosa - La Playa,Comercial,Comercial,12.15,20
2017,1,Vereda Alto del Zarzo,Comercial,Comercial,11,1
2016,12,Vereda Alto del Zarzo,Rural,4,31,2
2017,3,El Caribe,Residencial,2,12.53,1555
2017,1,La Sultana,Industrial,Industrial,11,1
2016,5,La Florida,Residencial,2,8.38,8
2018,4,Morrogacho,Rural,1,18,2
2017,3,Vereda El Guineo,Rural,2,15.8,5
2017,8,Vereda Patio Bonito,Industrial,Industrial,2,1
2016,8,Comuneros,Residencial,2,10.94,585
2016,2,Los Agustinos,Residencial,3,14.52,327
2017,12,Vereda La Francia,Rural,5,2,1
2017,7,Vereda La Cabaña,Oficial,Oficial,30.33,9
2016,3,El encuentro,Residencial,2,15.67,6
2018,3,La Florida,Servicios Especiales,Servicios Especiales,104.5,2
2018,2,Vereda La Aurora,Comercial,Comercial,7,1
2016,7,Vereda El Arenillo,Industrial,Industrial,14.4,5
2017,2,Cervantes,Industrial,Industrial,5.5,2
2016,1,La Francia,Residencial,2,26.5,4
2016,8,San Antonio,Residencial,3,14.32,422
2016,7,Morrogacho,Residencial,2,15.08,155
2017,5,Zona Industrial,Industrial,Industrial,1540.38,26
2018,1,Colseguros,Comercial,Comercial,7.83,6
2017,3,Zona Industrial,Suministro a Constru,Suministro a Constru,15,1
2017,3,Tejares,Residencial,4,14,2
2018,2,Vereda Guacas,Rural,3,10.4,15
2016,4,Belen,Oficial,Oficial,1039,1
2016,11,Fundadores,Residencial,5,10,13
2017,7,Olivares,Residencial,1,0,2
2018,6,Sinai,Residencial,1,9,2
2017,10,Vereda Santa Clara,Industrial,Industrial,0,1
2017,11,Vereda El Aventino,Rural,2,13.06,65
2016,2,La Argentina,Residencial,6,9.35,20
2017,5,Vereda La Violeta,Rural,1,3.97,63
2016,8,Vereda La Cabaña,Comercial,Comercial,43.42,12
2016,6,Isabella,Residencial,3,10.66,50
2018,4,El Carmen,Residencial,1,13.09,623
2017,8,Vereda Agua Bonita,Rural,5,3,1
2017,1,Gonzalez,Residencial,1,12.7,66
2016,7,Fatima,Residencial,2,13.29,159
2017,3,VillaHermosa - La Playa,Residencial,3,8.89,85
2017,7,Vereda San Mateo,Rural,1,15.33,3
2018,7,Vereda Bajo Corinto,Residencial,4,12,1
2018,2,San Jorge,Residencial,4,13.89,449
2017,7,La Avanzada,Residencial,1,11.62,218
2018,6,Vereda La Francia,Rural,3,7,1
2017,9,Villa Julia,Residencial,1,8,1
2016,10,Vereda El Arenillo,Residencial,4,14,1
2018,6,Vereda Agua Bonita,Comercial,Comercial,22,1
2018,5,La Isla,Comercial,Comercial,11,1
2018,4,Eucaliptus,Residencial,2,10.69,340
2017,6,Vereda San Peregrino,Rural,2,12.59,111
2017,4,Vereda La Trinidad,Rural,6,20.61,96
2017,2,MalHabar,Residencial,3,13.3,775
2016,4,Prado,Residencial,3,10.84,222
2018,5,Residencias Manizales,Residencial,5,6.42,156
2017,2,Vereda El Chuzo,Rural,2,4.29,24
2016,1,Bosques de Niza,Suministro a Constru,Suministro a Constru,72,1
2016,3,Vereda La Siria,Rural,2,9.22,9
2017,5,Vereda Guacas,Rural,5,20,1
2016,10,La Argentina,Comercial,Comercial,14.09,44
2017,4,VillaHermosa - La Playa,Residencial,2,12.68,1708
2016,12,San Jose,Comercial,Comercial,11.85,33
2017,7,Las Americas,Industrial,Industrial,25,2
2016,4,Lleras,Servicios Especiales,Servicios Especiales,39,5
2017,5,CampoAmor,Comercial,Comercial,6.69,48
2017,3,Chachafruto,Residencial,2,15.57,7
2017,7,Vereda La Pola,Rural,3,5,2
2017,12,CampoHermoso (Univ. Mzles),Comercial,Comercial,18.42,150
2016,5,San Ignacio,Residencial,3,16.14,7
2016,2,Bella Montaña (Hosp G. - Esc),Residencial,2,16.67,3
2016,3,Alta Suiza,Suministro a Constru,Suministro a Constru,11,1
2017,2,Baja Leonora,Residencial,1,20.5,12
2018,6,las Delicias,Comercial,Comercial,182.95,21
2016,1,CampoHermoso (Univ. Mzles),Oficial,Oficial,45,4
2017,8,Villapilar,Residencial,4,9.18,1976
2017,11,Vereda El Aventino,Rural,4,11,3
2017,6,San Sebastian (I - II Etapa),Comercial,Comercial,31,1
2017,4,La Toscana,Residencial,1,30,2
2016,3,Vereda Alto Corinto,Residencial,2,9.07,107
2016,1,La Carola,Comercial,Comercial,10.33,12
2016,8,Vereda La Argelia,Rural,2,10.83,24
2017,3,Chipre,Oficial,Oficial,43.85,13
2017,4,Saenz,Comercial,Comercial,54,1
2016,10,Caserio La Enea,Residencial,3,7,3
2017,12,Vereda La Palma,Comercial,Comercial,5.5,2
2017,7,La Isla,Comercial,Comercial,13,1
2018,2,Velez,Residencial,4,10.25,436
2016,7,MalHabar,Residencial,2,11.9,70
2017,7,El Trebol,Industrial,Industrial,32,1
2016,2,Vereda Hoyo Frio,Rural,3,8.5,2
2016,6,San Ignacio,Residencial,1,13.79,63
2018,4,Alta Suiza,Residencial,3,2.81,724
2018,2,Lleras,Oficial,Oficial,311,1
2016,5,Arboleda,Residencial,6,12.5,218
2018,5,Milan,Residencial,2,9.86,7
2017,12,Vereda La Linda,Residencial,2,14.17,24
2017,10,Vereda Cuchilla del Salado,Comercial,Comercial,109,6
2018,6,Centenario,Residencial,1,14.49,86
2017,1,Alhambra,Residencial,2,40.5,2
2016,10,Vereda La Palma,Comercial,Comercial,62,1
2016,1,La Carola,Residencial,3,11.56,1561
2018,6,Vereda El Aventino,Servicios Especiales,Servicios Especiales,56,1
2017,8,Estambul,Oficial,Oficial,3297.5,4
2018,2,CampoHermoso (Univ. Mzles),Residencial,4,10.41,1996
2016,8,Palermo,Residencial,6,11.88,814
2018,1,Velez,Residencial,2,2,1
2018,1,Guayacanes,Oficial,Oficial,56,1
2016,5,Alta Suiza,Residencial,4,9.33,572
2017,5,Comuneros,Residencial,2,10.77,588
2016,5,Betania,Comercial,Comercial,49,2
2017,4,Vereda Cascarero,Rural,2,8,2
2017,5,Tejares,Residencial,4,44,2
2017,10,Sinai,Residencial,2,11.66,708
2017,6,La Francia,Residencial,6,12.71,313
2018,4,Vereda Bajo Tablazo,Industrial,Industrial,12.29,7
2018,2,Viveros,Oficial,Oficial,93.67,3
2016,9,Vereda La Argelia,Comercial,Comercial,13.5,2
2017,6,Centro,Residencial,2,28,1
2016,6,Vereda El Aventino,Rural,3,12.75,24
2017,4,Arboleda,Residencial,5,11.56,278
2018,6,San Jose,Residencial,2,15.04,126
2017,6,Vereda Minitas,Rural,1,7.5,20
2016,3,Tejares,Residencial,6,12.15,126
2017,11,El Carmen,Servicios Especiales,Servicios Especiales,15,1
2016,3,El Bosque,Oficial,Oficial,188.25,4
2017,2,Vereda Bajo Tablazo,Rural,5,10,1
2017,5,Bella Montaña (Hosp G. - Esc),Industrial,Industrial,750,1
2018,1,Altos de Capri,Residencial,3,3.65,142
2017,3,Vereda Cascarero,Rural,3,6,1
2017,8,MalHabar,Oficial,Oficial,80,5
2017,7,El Carmen,Oficial,Oficial,34.25,4
2016,10,Belen,Comercial,Comercial,21.66,128
2016,11,Marmato,Residencial,2,10.67,3
2017,3,Fundadores,Residencial,4,12.53,224
2016,5,Vereda Cuchilla del Salado,Rural,2,11.29,189
2018,2,Vereda El Rosario,Rural,6,13.69,13
2016,9,Vereda El Arenillo,Rural,1,13.23,66
2018,3,Belen,Servicios Especiales,Servicios Especiales,65,9
2016,7,Santa Helena - Conjunto La Estacion,Servicios Especiales,Servicios Especiales,89.2,5
2017,6,La Leonora,Servicios Especiales,Servicios Especiales,16,3
2017,2,Vereda El Arenillo,Rural,4,9.69,13
2016,3,Kennedy,Oficial,Oficial,39,4
2016,1,Vereda El Arenillo,Rural,5,20.16,19
2017,8,Buenos Aires,Residencial,1,7,1
2016,8,Granjas y Viviendas,Residencial,2,16.75,4
2017,12,Vereda La Palma,Residencial,3,13.5,8
2016,3,Kennedy,Comercial,Comercial,12.4,5
2016,7,El Palmar,Residencial,3,12,1
2016,1,Alferez Real,Residencial,2,27,2
2018,5,Vereda El Aventino,Comercial,Comercial,11.67,3
2016,8,Tejares,Servicios Especiales,Servicios Especiales,19,1
2018,3,Vereda La Siria,Rural,1,4.92,12
2018,6,Vereda El Rosario,Rural,3,37.62,21
2017,11,Bosques de Niza,Suministro a Constru,Suministro a Constru,234,1
2016,10,Kennedy,Comercial,Comercial,7.4,5
2016,3,Minitas,Servicios Especiales,Servicios Especiales,10.5,2
2017,11,Parque Castilla(Rincon Castilla),Residencial,3,5.09,55
2017,1,San Sebastian (I - II Etapa),Residencial,2,9.67,3
2017,2,La Francia,Residencial,5,7.6,146
2018,3,Villapilar,Comercial,Comercial,16,27
2018,3,Vereda Alto del Naranjo,Rural,3,13.1,10
2017,7,Ciudadela La Linda,Residencial,1,12.18,11
2017,1,Nevado,Oficial,Oficial,10.2,5
2016,1,Guayacanes,Oficial,Oficial,21,1
2017,8,Vereda Cueva Santa,Oficial,Oficial,18,1
2017,6,Vereda El Chuzo,Rural,2,6.25,24
2017,11,Vereda La Cabaña,Comercial,Comercial,56,12
2016,1,MalHabar,Oficial,Oficial,27.2,5
2018,5,El Campin,Residencial,3,12.1,10
2016,8,Vereda La Francia,Rural,2,10.18,17
2018,6,Colseguros,Comercial,Comercial,7.75,8
2016,11,Colombia,Residencial,4,10.56,32
2017,9,Morrogacho,Residencial,2,13.46,157
2018,7,Los Rosales,Residencial,6,9.36,128
2018,4,La Francia,Servicios Especiales,Servicios Especiales,56.5,4
2018,3,La Cumbre,Comercial,Comercial,10,3
2016,5,CampoHermoso (Univ. Mzles),Oficial,Oficial,83,4
2016,11,Vereda La Linda,Industrial,Industrial,69.5,2
2017,11,Fundadores,Servicios Especiales,Servicios Especiales,7.5,2
2017,3,Minitas,Residencial,3,12.86,483
2018,6,Alta Suiza,Industrial,Industrial,2532.86,7
2017,2,Morrogacho,Residencial,4,12.37,78
2017,5,Peralonso,Comercial,Comercial,23.33,3
2016,2,La Estrella,Oficial,Oficial,99.75,4
2016,2,La Cumbre,Comercial,Comercial,4.25,4
2017,4,Vereda La Palma,Oficial,Oficial,1101,2
2017,2,Vereda La Linda,Industrial,Industrial,57,2
2017,8,Vereda El Aventino,Rural,4,11.33,3
2017,12,VillaHermosa - La Playa,Residencial,1,22.67,3
2017,11,Santa Helena - Conjunto La Estacion,Residencial,4,7.15,229
2016,9,Vereda Cueva Santa,Comercial,Comercial,9.5,2
2017,4,Bella Montaña (Hosp G. - Esc),Comercial,Comercial,45,1
2017,11,Vereda Alto Corinto,Residencial,4,0,1
2017,4,Vereda Guacas,Industrial,Industrial,0,1
2018,5,La Cumbre,Residencial,1,25,1
2018,2,SanCancio,Servicios Especiales,Servicios Especiales,84.96,24
2016,3,Prado,Residencial,3,12.11,222
2017,6,Vereda La Pola,Rural,4,14.75,4
2016,7,Colon,Residencial,1,18.5,2
2017,2,Vereda Hoyo Frio,Oficial,Oficial,23,1
2017,5,La Carolita,Residencial,2,6.67,3
2018,6,Fundadores,Residencial,4,13.17,225
2018,2,La Enea,Residencial,3,12.45,3898
2016,1,La Estrella,Residencial,4,10.55,55
2017,2,La Avanzada,Residencial,2,17.53,58
2016,7,Versalles,Comercial,Comercial,22.42,169
2017,9,Los Alcazares,Residencial,5,11.7,30
2017,9,Bengala,Residencial,2,9.02,499
2017,12,las Delicias,Servicios Especiales,Servicios Especiales,3,2
2018,3,Vereda Alto Corinto,Oficial,Oficial,23,1
2016,4,Vereda La Aurora,Rural,1,11.23,61
2016,7,VillaHermosa - La Playa,Servicios Especiales,Servicios Especiales,5.5,2
2016,10,Los Cedros,Residencial,4,1,1
2017,5,Milan,Residencial,6,10.04,266
2017,8,Baja Suiza,Residencial,4,9.68,50
2016,3,Villapilar,Residencial,1,9.78,40
2016,10,La Enea,Residencial,4,9.82,500
2018,2,Chachafruto,Oficial,Oficial,774,2
2017,10,Los Alcazares,Residencial,4,11.34,861
2018,1,La Leonora,Residencial,4,12.31,362
2018,2,Sierra Bonita,Residencial,6,13.55,101
2016,8,Bosques de Niza,Residencial,6,3,1
2018,1,Sinai,Residencial,2,11.35,707
2017,11,Chachafruto,Residencial,3,17,1
2016,12,Vereda La China,Industrial,Industrial,23.13,8
2016,10,La Cumbre,Residencial,2,10.51,738
2018,2,Arboleda,Oficial,Oficial,19.5,4
2016,8,Vereda La Trinidad,Rural,3,25.54,13
2016,5,Vereda Mal Paso,Rural,1,6.73,15
2016,2,Vereda Bajo Corinto,Residencial,1,9.02,42
2016,9,CampoAmor,Residencial,1,19.3,10
2018,5,Morrogacho,Servicios Especiales,Servicios Especiales,74,3
2018,6,Ciudadela La Linda,Servicios Especiales,Servicios Especiales,65,1
2018,6,Colon,Residencial,2,19.06,111
2017,9,Galan,Oficial,Oficial,12,4
2017,9,El Carmen,Comercial,Comercial,14.15,39
2017,5,Vereda El Arenillo,Rural,4,10.46,13
2018,5,Isabella,Residencial,1,20.5,2
2017,1,Vereda El Rosario,Rural,6,22.4,10
2017,6,Residencias Manizales,Comercial,Comercial,5.7,40
2016,12,Puerta del Sol,Suministro a Constru,Suministro a Constru,359,1
2017,9,Sacatin,Residencial,4,10.33,43
2017,3,Tejares,Comercial,Comercial,48.67,3
2017,1,La Leonora,Residencial,4,12.22,361
2017,4,CampoHermoso (Univ. Mzles),Industrial,Industrial,0,1
2018,6,Vereda El Chuzo,Rural,2,6.92,24
2017,2,La Carola,Servicios Especiales,Servicios Especiales,12,1
2017,3,Bajo Prado,Comercial,Comercial,23.67,3
2016,7,La Toscana,Comercial,Comercial,214.11,9
2017,10,Las Americas,Residencial,4,12.17,12
2016,8,Vereda La Argelia,Rural,3,12.67,9
2017,3,El Trebol,Servicios Especiales,Servicios Especiales,6,3
2018,4,Santa Helena - Conjunto La Estacion,Comercial,Comercial,45.21,39
2018,5,Los Cedros,Suministro a Constru,Suministro a Constru,1,1
2017,1,Vereda La Violeta,Comercial,Comercial,1.5,2
2016,12,Vereda La Cabaña,Rural,6,11.6,5
2016,10,Vereda El Rosario,Suministro a Constru,Suministro a Constru,17,1
2018,3,San Sebastian (I - II Etapa),Residencial,2,7.67,3
2018,2,Persia,Residencial,1,7.05,85
2017,5,Vereda Alto Corinto,Residencial,2,9.15,112
2017,8,Olivares,Residencial,2,9.03,38
2017,2,Vereda La Trinidad,Suministro a Constru,Suministro a Constru,16.75,16
2016,5,San Jose,Oficial,Oficial,126.36,11
2017,1,Guamal,Industrial,Industrial,1465,2
2017,12,Bajo Prado,Oficial,Oficial,36,1
2017,4,Los Alcazares,Suministro a Constru,Suministro a Constru,0,1
2018,2,Lleras,Residencial,2,42,1
2018,4,Vereda La Linda,Servicios Especiales,Servicios Especiales,42,2
2018,2,Belen,Residencial,5,10.61,306
2016,3,CampoAmor,Residencial,2,14.46,81
2018,2,Vereda Bajo Corinto,Residencial,3,14,2
2017,1,Vereda Morrogordo,Rural,4,11,1
2017,3,San Sebastian(IV Etapa),Comercial,Comercial,5,3
2017,11,San Joaquin,Residencial,4,5.15,34
2018,2,Centro,Residencial,3,12.86,917
2016,9,Vereda Bajo Tablazo,Rural,1,13.82,92
2017,10,Tejares,Residencial,4,25.5,2
2018,1,El encuentro,Residencial,1,6.3,20
2016,9,Asturias,Industrial,Industrial,515,1
2017,12,Vereda Quiebra del Billar,Rural,2,15,2
2017,10,Alta Suiza,Residencial,3,3.01,722
2017,6,Vereda La China,Residencial,4,43,1
2018,7,Los Alcazares,Comercial,Comercial,35,13
2017,10,La Avanzada,Residencial,1,11.58,217
2018,1,El Bosque,Residencial,4,14.34,96
2017,3,Chachafruto,Comercial,Comercial,11,1
2018,5,Bosque Popular,Oficial,Oficial,0,1
2017,7,Vereda Cuchilla del Salado,Rural,3,12.29,80
2016,7,Centenario,Residencial,4,5,1
2017,11,Bella Montaña (Hosp G. - Esc),Oficial,Oficial,53.5,2
2017,10,Bella Montaña (Hosp G. - Esc),Oficial,Oficial,56,2
2018,1,Vereda La Trinidad,Rural,4,16.69,13
2018,4,Vereda La Aurora,Comercial,Comercial,7,1
2017,12,Betania,Servicios Especiales,Servicios Especiales,3,1
2016,8,Vereda Guacas,Oficial,Oficial,18,2
2018,4,Arboleda,Comercial,Comercial,13,43
2017,3,Vereda El Arenillo,Rural,3,13.96,48
2017,4,Uribe,Residencial,2,13.96,45
2017,1,Vereda Alto Tablazo,Rural,3,14.52,27
2017,8,Vereda Agua Bonita,Comercial,Comercial,11,1
2016,3,Vereda La Argelia,Rural,1,14.13,23
2017,3,Estambul,Residencial,3,7.67,1085
2016,1,San Ignacio,Residencial,2,17.31,171
2017,10,Hoyo Frio,Residencial,1,9,1
2016,11,Estambul,Rural,2,15.03,32
2016,3,Vereda Santa Clara,Rural,3,1.5,4
2016,3,Isabella,Residencial,2,13.07,99
2017,12,Olivares,Residencial,2,6.58,38
2017,5,Vereda La Palma,Residencial,3,18.63,8
2017,4,Eucaliptus,Residencial,1,9.25,55
2017,12,Vereda Santa Clara,Oficial,Oficial,19,1
2018,6,Fundadores,Oficial,Oficial,88.3,10
2016,6,La Sultana,Industrial,Industrial,10,1
2018,1,Estambul,Residencial,2,12.27,66
2017,1,Zona Industrial,Residencial,1,10,1
2016,6,La Enea,Oficial,Oficial,68.08,13
2017,8,Prado,Residencial,3,11.33,223
2016,12,Vereda Hoyo Frio,Rural,3,12,2
2018,2,PaloNegro,Servicios Especiales,Servicios Especiales,1,1
2017,9,Vereda Alto del Naranjo,Comercial,Comercial,110,1
2016,12,Palermo,Oficial,Oficial,34,1
2017,6,Vereda Santa Clara,Rural,1,3.09,32
2017,3,El Carmen,Residencial,2,15.13,466
2016,10,El Trebol,Comercial,Comercial,11.46,13
2016,9,SanCancio,Servicios Especiales,Servicios Especiales,65.5,24
2018,1,Vereda Alto del Naranjo,Rural,3,12.3,10
2016,2,Centenario,Rural,2,17.23,13
2017,10,El Carmen,Residencial,3,11.91,80
2016,2,La Carola,Residencial,3,10.66,1562
2017,12,San Jose,Residencial,3,14.37,115
2016,6,San Ignacio,Residencial,3,18.14,7
2017,12,Fatima,Residencial,3,13.74,1179
2016,9,El Bosque,Residencial,4,13.54,96
2016,11,Corinto Urbano,Residencial,3,5,1
2016,9,Baja Leonora,Residencial,2,11,1
2016,7,Vereda Cuchilla del Salado,Residencial,3,0,1
2017,6,Vereda Minitas,Rural,4,19.5,2
2016,8,Vereda La Violeta,Industrial,Industrial,1,2
2016,3,Panorama,Comercial,Comercial,1,1
2016,3,Vereda La Trinidad,Residencial,2,3,1
2016,9,Palermo,Oficial,Oficial,73,1
2017,4,La Francia,Suministro a Constru,Suministro a Constru,16,2
2018,3,Bajo Prado,Comercial,Comercial,11.5,4
2018,1,Vereda El Rosario,Rural,1,14.64,22
2016,12,Centro,Residencial,3,12.59,908
2017,9,San Sebastian (I - II Etapa),Residencial,2,7.33,3
2018,5,Alhambra,Servicios Especiales,Servicios Especiales,0,1
2016,11,CampoHermoso (Univ. Mzles),Residencial,4,11.01,1907
2016,8,El Carmen,Residencial,2,17.37,457
2016,5,CampoHermoso (Univ. Mzles),Comercial,Comercial,20.17,147
